Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,modularity_class,weighted indegree,weighted outdegree,Weighted Degree
@khloekardashian,@khloekardashian,"<[2017-11-27T22:55:49.220Z, 2017-11-27T22:56:29.559Z, 2017-11-27T22:56:56.488Z]>",User,,,,,,,Sat Apr 18 19:01:25 IST 2009,en,Get my official app #unlockmyworld http://AppStore.com/KhloeKardashian,,http://pbs.twimg.com/profile_images/878146243448393729/OvDNzqji_bigger.jpg,309,25369123,Khloé,,88,3,1,4
935281030205988864,RT @lxwissss: considering it’s tax payers paying for their wedding think it’s the least we deserve https://t.co/QWQiMD0Q8m,<[2017-11-27T22:55:49.234Z]>,Tweet,,,,,,,Mon Nov 27 22:55:48 GMT 2017,en,,,,,,,,16,1,1,2
@davej0hnson0k,@davej0hnson0k,<[2017-11-27T22:55:49.234Z]>,User,,,,,,,Wed Jul 04 20:06:15 IST 2012,en,Music Mad since i was two is there a rehab clinic for addicts? Yaa Don't care doo yaaaaaaa!!! Oh and I hate the EU but NOT Europe! RT'S not always my opinion,,http://pbs.twimg.com/profile_images/796129978295447552/mhY6snBt_bigger.jpg,1077,738,David Johnson,UK,16,0,5,5
935255401490190336,considering it’s tax payers paying for their wedding think it’s the least we deserve https://t.co/QWQiMD0Q8m,"<[2017-11-27T22:55:49.234Z, 2017-11-27T22:56:49.611Z]>",Tweet,,,,,,,Mon Nov 27 21:13:58 GMT 2017,en,,,,,,,,16,3,1,4
@lxwissss,@lxwissss,"<[2017-11-27T22:55:49.234Z, 2017-11-27T22:56:49.611Z]>",User,,,,,,,Sun Jan 23 02:14:40 GMT 2011,en,👻- basicallylewis,,http://pbs.twimg.com/profile_images/928709855912824832/nSLfnFMS_bigger.jpg,44326,159186,lewis aitken,"Glasgow ",16,2,3,5
935281032714248192,"RT @World_Wide_Wob: Met Meghan Markle @ party in LA once.
Worked up courage to ask her if I could buy her a drink.
Amazingly she said y… ",<[2017-11-27T22:55:49.991Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,128,1,0,1
@dburchna,@dburchna,<[2017-11-27T22:55:49.991Z]>,User,,,,,,,Wed Oct 10 18:55:46 IST 2012,en,Go Reds!!,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,84,28,David Burchnall,,128,0,3,3
935281032944685057,RT @TIME: Prince Harry and Meghan Markle share their engagement story and how they first met https://t.co/r8iAGpUrVC,<[2017-11-27T22:55:49.993Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,28,1,1,2
@abhomeron,@abhomeron,<[2017-11-27T22:55:49.993Z]>,User,,,,,,,Fri Nov 11 16:13:28 GMT 2011,id,"#SayaIndonesia",,http://pbs.twimg.com/profile_images/893976343523713024/odTCaKJo_bigger.jpg,2081,701,Ardeas,nusantara,28,0,3,3
935281032798064640,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:49.994Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,35,1,1,2
@brianbryan_10,@brianbryan_10,<[2017-11-27T22:55:49.994Z]>,User,,,,,,,Thu Jun 12 22:26:50 IST 2014,en,@LFC,,http://pbs.twimg.com/profile_images/920378741150371841/9XNGMf9K_bigger.jpg,1580,191,Brian Bryan,,35,0,5,5
935281033242710017,RT @Cyn_Santana: The way she looks at him. Love is so dope https://t.co/DQ0sN3uAMq,<[2017-11-27T22:55:49.997Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,129,1,1,2
@siddy1fiddy,@siddy1fiddy,<[2017-11-27T22:55:49.997Z]>,User,,,,,,,Fri Dec 23 22:22:22 GMT 2011,en,,,http://pbs.twimg.com/profile_images/896419942538653697/qRtJBadq_bigger.jpg,155,347,sid,"Nottingham, England",129,0,5,5
https://twitter.com/ABC/status/935209941677281282,https://twitter.com/ABC/status/935209941677281282,"<[2017-11-27T22:55:49.997Z, 2017-11-27T22:55:59.415Z, 2017-11-27T22:55:59.416Z, 2017-11-27T22:56:00.904Z, 2017-11-27T22:56:00.905Z, 2017-11-27T22:56:04.633Z, 2017-11-27T22:56:26.790Z, 2017-11-27T22:56:34.758Z, 2017-11-27T22:56:34.759Z, 2017-11-27T22:56:36.535Z, 2017-11-27T22:56:37.146Z, 2017-11-27T22:56:46.434Z, 2017-11-27T22:56:55.583Z, 2017-11-27T22:57:07.787Z, 2017-11-27T22:57:09.765Z, 2017-11-27T22:57:22.050Z, 2017-11-27T22:57:22.051Z, 2017-11-27T22:57:23.132Z]>",Link,,,,,,,,,,,,,,,,129,15,0,15
935270121844731905,The way she looks at him. Love is so dope https://t.co/DQ0sN3uAMq,"<[2017-11-27T22:55:49.997Z, 2017-11-27T22:55:59.416Z, 2017-11-27T22:56:00.905Z, 2017-11-27T22:56:04.633Z, 2017-11-27T22:56:26.790Z, 2017-11-27T22:56:34.759Z, 2017-11-27T22:56:36.535Z, 2017-11-27T22:56:37.146Z, 2017-11-27T22:56:46.434Z, 2017-11-27T22:56:55.583Z, 2017-11-27T22:57:07.787Z, 2017-11-27T22:57:09.765Z, 2017-11-27T22:57:22.051Z, 2017-11-27T22:57:23.132Z]>",Tweet,,,,,,,Mon Nov 27 22:12:28 GMT 2017,en,,,,,,,,129,15,1,16
@cyn_santana,@cyn_santana,"<[2017-11-27T22:55:49.997Z, 2017-11-27T22:55:59.416Z, 2017-11-27T22:56:00.905Z, 2017-11-27T22:56:04.633Z, 2017-11-27T22:56:26.790Z, 2017-11-27T22:56:34.759Z, 2017-11-27T22:56:36.535Z, 2017-11-27T22:56:37.146Z, 2017-11-27T22:56:46.434Z, 2017-11-27T22:56:55.583Z, 2017-11-27T22:57:07.787Z, 2017-11-27T22:57:09.765Z, 2017-11-27T22:57:22.051Z, 2017-11-27T22:57:23.132Z]>",User,,,,,,,Mon Apr 13 17:05:13 IST 2009,en,"Instagram: CynSantana 
Inquiries: CLTNmanagement@gmail.com

http://Www.shopsNU.com",,http://pbs.twimg.com/profile_images/900862720408526848/jqXCCd7p_bigger.jpg,220,532839,Cyn Santana,New York City,129,14,3,17
935281033561419776,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:49.999Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,35,1,1,2
@itsacliffhannah,@itsacliffhannah,<[2017-11-27T22:55:49.999Z]>,User,,,,,,,Tue Apr 28 16:05:03 IST 2009,en,Lancaster law student ✌,,http://pbs.twimg.com/profile_images/788712135044063232/HQjHd-pS_bigger.jpg,798,468,Hannah louise,"Lancaster, England",35,0,5,5
935281033695576065,"RT @wildeyeq: The guys at @JOE_co_uk  won the Meghan Markle and Prince Harry engagement announcement with this headline and story… ",<[2017-11-27T22:55:50.039Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,118,1,0,1
@joneaves,@joneaves,<[2017-11-27T22:55:50.039Z]>,User,,,,,,,Fri Mar 06 01:21:30 GMT 2009,en,programmer for @bccrypto ; pewsey on #ejb; dad of @george__eaves. husband of @JoMcElhinney2. contains lethal doses of hyperbole.  consume at own risk.,,http://pbs.twimg.com/profile_images/2964516987/b752ea420c7eb8cfef5995cf9e93c14e_bigger.png,864,1041,Jon Eaves,Melbourne,118,0,3,3
935281033922142210,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:50.127Z]>,Tweet,,,,,,,Mon Nov 27 22:55:49 GMT 2017,en,,,,,,,,35,1,1,2
@szpilmanstinson,@szpilmanstinson,<[2017-11-27T22:55:50.127Z]>,User,,,,,,,Thu Apr 07 13:45:04 IST 2016,en,"A nervous wreck. Stan. Avicii's fan. tolkienist. football fan. Historian. And I can manufacture an existential crisis out of thin air.
Instagram: xydhamzamehdi",,http://pbs.twimg.com/profile_images/920605603411779584/N2s52kW7_bigger.jpg,380,695,Silhouette,Islamabad.,35,0,5,5
935281034899415040,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:55:50.403Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,1,1,0,1
@vipmediaevent,@vipmediaevent,<[2017-11-27T22:55:50.403Z]>,User,,,,,,,Thu Aug 16 02:29:06 IST 2012,en,Highly Rated INFLUENCER Ultra V.I.P Events Distinguished Decisive Humanitarian Retweet KING! And Social Media MASTER @RedCarpetStatus @TinaLVick,,http://pbs.twimg.com/profile_images/875516130093301760/R4D9TPbS_bigger.jpg,18592,392680,Steve Jackson Show,"Hampton, VA Ultra V.I.P Events",1,0,3,3
935281035125907458,"RT @World_Wide_Wob: Met Meghan Markle @ party in LA once.
Worked up courage to ask her if I could buy her a drink.
Amazingly she said y… ",<[2017-11-27T22:55:50.404Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,128,1,0,1
@kingshytken,@kingshytken,<[2017-11-27T22:55:50.404Z]>,User,,,,,,,Mon Mar 17 18:59:54 GMT 2014,en,"#KNICKS #GIANTS All a nigga really do is retweet 🤔",,http://pbs.twimg.com/profile_images/748399546150064128/BDg3-3cj_bigger.jpg,181,290,King Ken 👀,,128,0,3,3
935281035264262151,RT @JOE_co_uk: BREAKING: Successful actress Meghan Markle to wed former soldier https://t.co/TAvRgQNiwC,<[2017-11-27T22:55:50.406Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,61,1,1,2
@carrub_,@carrub_,<[2017-11-27T22:55:50.406Z]>,User,,,,,,,Sat May 07 21:49:44 IST 2016,en,"Don't be a bitter puta, be a better puta. Xicana. La Villita, Chicago. UIUC '18. She/her.",,http://pbs.twimg.com/profile_images/925461505730105344/6KeCFDkx_bigger.jpg,199,242,Carla,"La Villita, Chicago",61,0,3,3
https://www.joe.co.uk/news/successful-actress-meghan-markle-to-wed-former-soldier-150733,https://www.joe.co.uk/news/successful-actress-meghan-markle-to-wed-former-soldier-150733,"<[2017-11-27T22:55:50.406Z, 2017-11-27T22:55:50.407Z, 2017-11-27T22:55:53.246Z, 2017-11-27T22:55:53.247Z, 2017-11-27T22:56:17.162Z, 2017-11-27T22:56:17.163Z, 2017-11-27T22:56:20.206Z, 2017-11-27T22:56:28.395Z, 2017-11-27T22:56:40.152Z, 2017-11-27T22:57:10.999Z, 2017-11-27T22:57:18.586Z, 2017-11-27T22:57:18.587Z, 2017-11-27T22:57:23.240Z, 2017-11-27T22:57:23.481Z, 2017-11-27T22:57:23.482Z]>",Link,,,,,,,,,,,,,,,,61,8,0,8
935094599558844416,BREAKING: Successful actress Meghan Markle to wed former soldier https://t.co/TAvRgQNiwC,"<[2017-11-27T22:55:50.407Z, 2017-11-27T22:55:53.247Z, 2017-11-27T22:56:17.163Z, 2017-11-27T22:56:20.206Z, 2017-11-27T22:56:28.395Z, 2017-11-27T22:56:40.152Z, 2017-11-27T22:57:10.999Z, 2017-11-27T22:57:18.587Z, 2017-11-27T22:57:23.240Z, 2017-11-27T22:57:23.482Z]>",Tweet,,,,,,,Mon Nov 27 10:35:00 GMT 2017,en,,,,,,,,61,14,1,15
@joe_co_uk,@joe_co_uk,"<[2017-11-27T22:55:50.407Z, 2017-11-27T22:55:53.247Z, 2017-11-27T22:56:17.163Z, 2017-11-27T22:56:20.206Z, 2017-11-27T22:56:28.395Z, 2017-11-27T22:56:40.152Z, 2017-11-27T22:57:10.999Z, 2017-11-27T22:57:18.587Z, 2017-11-27T22:57:23.240Z, 2017-11-27T22:57:23.482Z]>",User,,,,,,,Wed Sep 11 15:50:02 IST 2013,en,Listen to Unfiltered: A podcast with James O'Brien featuring a revealing and candid interview with a high profile guest weekly → http://hyperurl.co/unfiltered,,http://pbs.twimg.com/profile_images/822166426760990720/W-sX5RpE_bigger.jpg,743,216682,JOE.co.uk,United Kingdom,61,14,1,15
935281036732370945,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:55:50.811Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,1,1,0,1
@carroller101,@carroller101,<[2017-11-27T22:55:50.811Z]>,User,,,,,,,Tue Jan 26 23:37:09 GMT 2016,en,David Bowie  super fan.,,http://pbs.twimg.com/profile_images/806233348653875200/pUJAPmkF_bigger.jpg,671,529,Carol G.,,1,0,3,3
935281037311082498,😍 https://t.co/g85iZZ4A5J,<[2017-11-27T22:55:50.886Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,und,,,,,,,,35,1,1,2
@honeys__money,@honeys__money,<[2017-11-27T22:55:50.886Z]>,User,,,,,,,Sat Feb 06 22:15:23 GMT 2010,en,Mother 1st✨Miami/Atlanta Promoter✨,,http://pbs.twimg.com/profile_images/874280824811728897/nFjegd1x_bigger.jpg,3015,21483,PromoQueen💃🏿,MIAMI✨ATLANTA,35,0,3,3
935281037302571009,"RT @News3LV: #TrendingToday w/ @JamiSeymore: Prince Harry's engagement to Meghan Markle, #CyberMonday deals, & more!… ",<[2017-11-27T22:55:50.897Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,92,1,2,3
@ryannews3lv,@ryannews3lv,<[2017-11-27T22:55:50.897Z]>,User,,,,,,,Thu Mar 20 04:35:52 GMT 2014,en,"Nightside Executive Producer for News 3 in Las Vegas, and proud UNLV grad. Retweets are not an endorsement.",,http://pbs.twimg.com/profile_images/690716133733863427/LFZ9lC5V_bigger.jpg,598,1352,Ryan Goodman,"Las Vegas, NV",92,0,3,3
"#trendingtoday","#trendingtoday","<[2017-11-27T22:55:50.897Z, 2017-11-27T22:55:50.898Z]>",Hashtag,,,,,,,,,,,,,,,,92,2,0,2
935280851272613890,"#TrendingToday w/ @JamiSeymore: Prince Harry's engagement to Meghan Markle, #CyberMonday deals, & more!
https://t.co/yDNO6kd0hj https://t.co/fHM1deiYxc",<[2017-11-27T22:55:50.898Z]>,Tweet,,,,,,,Mon Nov 27 22:55:06 GMT 2017,en,,,,,,,,92,2,4,6
@news3lv,@news3lv,<[2017-11-27T22:55:50.898Z]>,User,,,,,,,Fri Nov 14 20:26:44 GMT 2008,en,"Breaking News, Top Headlines and more. Your NBC affiliate in Las Vegas, Nevada. Facebook: News 3 Las Vegas IG: News3LV",,http://pbs.twimg.com/profile_images/895437024504578050/A1XPWSK2_bigger.jpg,2156,139554,KSNV News 3,"Las Vegas, NV",92,1,1,2
http://bit.ly/2hWlXiN,http://bit.ly/2hWlXiN,<[2017-11-27T22:55:50.898Z]>,Link,,,,,,,,,,,,,,,,92,1,0,1
http://pbs.twimg.com/media/DPrHgA9UEAIFWdM.jpg,http://pbs.twimg.com/media/DPrHgA9UEAIFWdM.jpg,<[2017-11-27T22:55:50.898Z]>,Media,,,,,,,,,,,,,,,,92,1,0,1
935281037554454528,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:55:50.899Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,1,1,0,1
@amytannenbaum1,@amytannenbaum1,<[2017-11-27T22:55:50.899Z]>,User,,,,,,,Tue Jun 21 18:23:47 IST 2011,en,,,http://pbs.twimg.com/profile_images/493803754576027648/8BVS3kX__bigger.jpeg,221,141,Amy Tannenbaum,,1,0,3,3
935281037156012032,"RT @RealMattLucas: I've never met Prince Harry or Meghan Markle but I am nonetheless expecting an invitation to this wedding and I sha… ",<[2017-11-27T22:55:50.977Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,29,1,0,1
@petero285,@petero285,<[2017-11-27T22:55:50.977Z]>,User,,,,,,,Sun Jun 21 18:00:40 IST 2015,en,,,http://pbs.twimg.com/profile_images/788484129549606912/GjgzA_Gb_bigger.jpg,59,22,Peter O'Hara,,29,0,3,3
935183492991868929,I've never met Prince Harry or Meghan Markle but I am nonetheless expecting an invitation to this wedding and I shall be livid if it doesn't arrive. RT if you feel the same.,<[2017-11-27T22:55:50.978Z]>,Tweet,,,,,,,Mon Nov 27 16:28:14 GMT 2017,en,,,,,,,,29,2,0,2
@realmattlucas,@realmattlucas,<[2017-11-27T22:55:50.978Z]>,User,,,,,,,Mon Mar 23 13:52:57 GMT 2009,en,My autobiography 'LITTLE ME' is out now.,,http://pbs.twimg.com/profile_images/905511492451266562/22w-Plau_bigger.jpg,9381,981310,Matt Lucas,,29,1,1,2
935281038628216832,"RT @WendellPierce: Congratulations to my TV daughter Meghan Markle and Prince Harry on the news of their wedding engagement. Harry you… ",<[2017-11-27T22:55:51.222Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,99,1,0,1
@sadiecitrus,@sadiecitrus,<[2017-11-27T22:55:51.222Z]>,User,,,,,,,Fri May 27 07:16:15 IST 2011,en,"#Resistance #Texas 🇺🇸 AD AF Veteran #Democrat using indisputable facts, universal principles and humor to mock #MAGA 🤡 #RWNJ #Ammosexuals",,http://pbs.twimg.com/profile_images/929399519296610305/iJLu_YDS_bigger.jpg,2755,1131,SadieCitrus,"San Antonio, TX",99,0,3,3
935170930241781761,Congratulations to my TV daughter Meghan Markle and Prince Harry on the news of their wedding engagement. Harry you have her TV Father’s blessing. Robert Zane approves @Suits_USA,"<[2017-11-27T22:55:51.223Z, 2017-11-27T22:56:01.333Z, 2017-11-27T22:56:17.847Z, 2017-11-27T22:56:18.700Z, 2017-11-27T22:56:25.222Z, 2017-11-27T22:56:32.952Z, 2017-11-27T22:56:36.424Z, 2017-11-27T22:56:37.971Z, 2017-11-27T22:56:39.931Z, 2017-11-27T22:56:40.754Z, 2017-11-27T22:57:16.084Z]>",Tweet,,,,,,,Mon Nov 27 15:38:19 GMT 2017,en,,,,,,,,99,13,0,13
@wendellpierce,@wendellpierce,"<[2017-11-27T22:55:51.223Z, 2017-11-27T22:56:01.333Z, 2017-11-27T22:56:17.847Z, 2017-11-27T22:56:18.700Z, 2017-11-27T22:56:25.222Z, 2017-11-27T22:56:32.952Z, 2017-11-27T22:56:36.424Z, 2017-11-27T22:56:37.971Z, 2017-11-27T22:56:39.931Z, 2017-11-27T22:56:40.754Z, 2017-11-27T22:57:16.084Z]>",User,,,,,,,Fri Feb 04 03:29:25 GMT 2011,en,"Actor, Tony Award-Winning Producer, JACK RYAN (Amazon), SUITS,UNSOLVED (USA)CHICAGO PD(NBC),THE WIRE &TREME (HBO),RAY, SELMA, X. Author of THE WIND IN THE REEDS",,http://pbs.twimg.com/profile_images/725460021518176256/Kmqsq7YF_bigger.jpg,1666,131873,Wendell Pierce,"L.A., NY, NOLA : Tri-Coastal",99,12,1,13
935281038405914624,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:55:51.224Z]>,Tweet,,,,,,,Mon Nov 27 22:55:50 GMT 2017,en,,,,,,,,1,1,0,1
@midnightbix,@midnightbix,<[2017-11-27T22:55:51.224Z]>,User,,,,,,,Mon Mar 28 02:39:49 IST 2016,en,"i understand, i’m a liability",,http://pbs.twimg.com/profile_images/917140076555046912/DNYGYmRV_bigger.jpg,1050,958,🦇oul,they/them,1,0,3,3
935281039500566528,"RT @Im_Antz: When Kate Middleton is at the Hen-Do for Meghan Markle 

https://t.co/8wa7E1cInE",<[2017-11-27T22:55:51.631Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,9,1,1,2
@jasonpollock99,@jasonpollock99,<[2017-11-27T22:55:51.631Z]>,User,,,,,,,Thu Oct 24 22:24:25 IST 2013,en,bAd BitCh,,http://pbs.twimg.com/profile_images/860060545415864320/05Ypw-2G_bigger.jpg,183,256,Jason Pollock,,9,0,3,3
935281040209391616,RT @KensingtonRoyal: The Prince of Wales has announced the engagement of Prince Harry and Ms. Meghan Markle. https://t.co/rtlAnFCWTf,<[2017-11-27T22:55:51.633Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,35,1,1,2
@november19th__,@november19th__,<[2017-11-27T22:55:51.633Z]>,User,,,,,,,Sun Mar 24 17:03:12 GMT 2013,en,just live life XO 💖💫✨,,http://pbs.twimg.com/profile_images/931593819577094146/7SQ6XvXO_bigger.jpg,1179,1078,DION.🌻🦋,"Ohio, USA",35,0,3,3
935281040557531136,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:55:51.652Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,1,1,0,1
@mkitsikk,@mkitsikk,<[2017-11-27T22:55:51.652Z]>,User,,,,,,,Sun Jan 29 16:06:51 GMT 2017,en,so we go bang bang like i'm sosa,,http://pbs.twimg.com/profile_images/933804269752504320/YxfTX9-g_bigger.jpg,229,17,.,loopy & sik-k enthusiast,1,0,3,3
935281041006301186,"RT @wildeyeq: The guys at @JOE_co_uk  won the Meghan Markle and Prince Harry engagement announcement with this headline and story… ",<[2017-11-27T22:55:51.764Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,118,1,0,1
@kiwiandtheemu,@kiwiandtheemu,<[2017-11-27T22:55:51.764Z]>,User,,,,,,,Tue Apr 28 19:28:01 IST 2009,en,🌙,,http://pbs.twimg.com/profile_images/794992038244745220/HwALZ4Oi_bigger.jpg,90,797,Hot Socks.,Birmingham,118,0,3,3
935281041304117248,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:55:51.789Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,1,1,0,1
@tooshylurker,@tooshylurker,<[2017-11-27T22:55:51.789Z]>,User,,,,,,,Wed Jan 21 22:05:35 GMT 2015,en,,,http://pbs.twimg.com/profile_images/565246157916762112/0EkfNvqx_bigger.jpeg,464,83,Tooshylurker,,1,0,3,3
935281041081864198,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:51.848Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,35,1,1,2
@fatuosf,@fatuosf,<[2017-11-27T22:55:51.848Z]>,User,,,,,,,Tue Oct 30 19:29:10 GMT 2012,en,Opinionated and honest. Believe that the benefit culture stifles initiative and ambition. Intolerant of snowflakes ❄️Anti animal abuse.,,http://pbs.twimg.com/profile_images/934337276750032896/j7eDICf8_bigger.jpg,4996,3788,Fatuos aegre fero 🐘🐃🦏🐆🐅🐾🐾🐾,"England, United Kingdom",35,0,5,5
935281041576742915,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:51.971Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,35,1,1,2
@hrkhardik,@hrkhardik,<[2017-11-27T22:55:51.971Z]>,User,,,,,,,Fri Jul 03 15:36:46 IST 2009,en,The other guy.,,http://pbs.twimg.com/profile_images/581444944952360960/K7IUeM6I_bigger.jpg,336,344,Hardik Kotecha,Mumbai,35,0,5,5
935281042990256128,"RT @enews: Prince Harry​ proposed to Meghan Markle on a typical ""cozy"" night for them as they were roasting chicken. https://t.co/fuwiSFeQ8h",<[2017-11-27T22:55:52.214Z]>,Tweet,,,,,,,Mon Nov 27 22:55:51 GMT 2017,en,,,,,,,,7,1,1,2
@marta_kaczmarek,@marta_kaczmarek,"<[2017-11-27T22:55:52.214Z, 2017-11-27T22:56:03.513Z]>",User,,,,,,,Fri Nov 20 12:41:28 GMT 2009,en,🍓🙊🐝🌀💚✨🌸🦉🔮⚓️ 20 | English Lit 🎓,,http://pbs.twimg.com/profile_images/891353686374526984/cp_0WUyO_bigger.jpg,791,835,♡,"London, England",7,0,6,6
935281043241885696,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:52.299Z]>,Tweet,,,,,,,Mon Nov 27 22:55:52 GMT 2017,en,,,,,,,,35,1,1,2
@mja3far,@mja3far,<[2017-11-27T22:55:52.299Z]>,User,,,,,,,Tue Feb 15 16:17:03 GMT 2011,en,18. Jack of all trades. Be the change you want to see in the world.,,http://pbs.twimg.com/profile_images/934800178724376576/xDrAgfeT_bigger.jpg,378,462,Mohamed Jaafar,Bahrain,35,0,5,5
935281043401269249,https://t.co/ZqJYBUyYyJ,<[2017-11-27T22:55:52.309Z]>,Tweet,,,,,,,Mon Nov 27 22:55:52 GMT 2017,und,,,,,,,,30,1,1,2
@cmh_reader,@cmh_reader,<[2017-11-27T22:55:52.309Z]>,User,,,,,,,Fri Nov 10 20:02:19 GMT 2017,en,articles to read from the timeline of @cmhcmh📚,,http://pbs.twimg.com/profile_images/934202754305875969/N830K5d7_bigger.jpg,0,3,cmh_reader,,30,0,1,1
https://newrepublic.com/minutes/145991/spectator-opposed-meghan-markle-marrying-prince-harry,https://newrepublic.com/minutes/145991/spectator-opposed-meghan-markle-marrying-prince-harry,<[2017-11-27T22:55:52.309Z]>,Link,,,,,,,,,,,,,,,,30,1,0,1
935281043439063041,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:55:52.313Z]>,Tweet,,,,,,,Mon Nov 27 22:55:52 GMT 2017,en,,,,,,,,35,1,1,2
